event_id,teacher_id,week_start,event_type,event_count
E01975,U095,2024-04-01,plan_created,2
E01976,U095,2024-04-01,plan_viewed,9
E01977,U095,2024-07-08,login,12
E01978,U096,2024-08-26,plan_viewed,12
E01979,U096,2024-08-26,plan_shared,6
E01980,U096,2024-08-26,login,9
E01981,U096,2024-04-01,feedback_given,11
E01982,U096,2024-04-01,login,1
E01983,U096,2024-04-01,plan_viewed,2
E01984,U097,2025-01-20,plan_viewed,2
E01985,U097,2024-08-26,plan_created,10
E01986,U097,2024-08-26,plan_viewed,4
E01987,U097,2025-01-20,plan_shared,5
E01988,U097,2025-01-20,plan_created,5
E01989,U097,2025-02-10,plan_created,8
E01990,U097,2025-02-10,plan_viewed,10
E01991,U097,2024-07-15,feedback_given,2
E01992,U097,2024-07-15,plan_created,3
E01993,U097,2024-07-15,login,12
E01994,U097,2024-07-15,plan_viewed,10
E01995,U097,2025-03-17,plan_shared,1
E01996,U097,2024-09-09,plan_viewed,12
E01997,U097,2024-09-09,feedback_given,4
E01998,U097,2024-09-09,plan_created,5
E01999,U098,2024-09-09,plan_shared,7
E02000,U098,2024-09-09,plan_viewed,12
E02001,U098,2024-09-09,plan_created,5
E02002,U098,2024-09-02,plan_shared,7
E02003,U098,2024-09-02,plan_viewed,4
E02004,U098,2024-09-09,plan_shared,5
E02005,U098,2024-09-09,login,5
E02006,U098,2024-12-30,plan_created,6
E02007,U098,2024-12-30,feedback_given,10
E02008,U098,2024-11-25,login,11
E02009,U098,2024-11-25,feedback_given,11
E02010,U098,2024-08-26,login,7
E02011,U098,2024-08-19,login,7
E02012,U098,2024-08-19,plan_shared,6
E02013,U098,2024-08-19,plan_viewed,11
E02014,U098,2024-10-21,plan_viewed,12
E02015,U098,2025-01-27,plan_viewed,4
E02016,U098,2025-01-27,plan_created,5
E02017,U098,2025-01-27,login,4
E02018,U098,2025-01-06,plan_created,9
E02019,U098,2025-01-06,login,11
E02020,U098,2025-03-24,feedback_given,3
E02021,U098,2025-01-06,plan_viewed,7
E02022,U098,2025-01-06,login,11
E02023,U098,2025-01-06,feedback_given,10
E02024,U098,2024-07-01,plan_created,1
E02025,U098,2024-07-01,plan_viewed,3
E02026,U098,2024-12-16,plan_viewed,11
E02027,U098,2024-12-16,login,2
E02028,U098,2024-09-02,plan_viewed,8
E02029,U098,2024-09-02,plan_shared,9
E02030,U098,2024-09-02,feedback_given,10
E02031,U098,2025-01-06,login,7
E02032,U098,2025-01-06,feedback_given,8
E02033,U098,2025-01-06,plan_viewed,4
E02034,U098,2024-10-07,plan_viewed,11
E02035,U098,2024-10-07,login,7
E02036,U098,2024-10-07,plan_shared,5
E02037,U098,2024-07-01,login,2
E02038,U098,2024-12-16,plan_viewed,10
E02039,U098,2024-12-16,feedback_given,1
E02040,U098,2024-08-26,plan_shared,12
E02041,U098,2024-08-26,plan_viewed,9
E02042,U098,2024-08-26,feedback_given,4
E02043,U098,2025-02-24,plan_shared,11
E02044,U098,2024-11-11,plan_created,5
E02045,U100,2024-07-22,feedback_given,8
E02046,U100,2024-07-22,plan_shared,1
E02047,U100,2024-04-22,plan_shared,5
E02048,U100,2024-07-01,plan_shared,4
E02049,U100,2024-05-20,plan_created,3
E02050,U100,2024-05-20,plan_shared,11
E02051,U100,2024-10-21,plan_created,3
E02052,U100,2024-10-21,feedback_given,6
E02053,U100,2024-04-01,login,12
E02054,U100,2024-04-01,feedback_given,4
E02055,U102,2025-07-28,plan_shared,7
E02056,U102,2025-07-28,plan_created,3
E02057,U102,2025-06-30,feedback_given,6
E02058,U102,2025-06-16,feedback_given,2
E02059,U102,2025-06-16,login,6
E02060,U102,2025-06-16,plan_viewed,8
E02061,U102,2025-10-27,plan_shared,10
E02062,U102,2025-04-28,plan_viewed,6
E02063,U102,2025-07-07,plan_created,11
E02064,U102,2025-07-07,feedback_given,4
E02065,U102,2025-07-07,login,3
E02066,U102,2025-09-15,plan_created,4
E02067,U102,2025-06-23,plan_created,7
E02068,U102,2025-06-23,plan_viewed,11
E02069,U102,2025-04-28,plan_shared,5
E02070,U102,2025-04-28,plan_viewed,7
E02071,U102,2025-09-08,plan_viewed,7
E02072,U102,2025-04-28,feedback_given,11
E02073,U102,2025-09-29,feedback_given,2
E02074,U102,2025-07-14,plan_created,3
E02075,U102,2025-07-14,feedback_given,6
E02076,U102,2025-07-14,login,3
E02077,U102,2025-10-20,feedback_given,8
E02078,U102,2025-10-20,login,11
E02079,U102,2025-10-20,plan_created,11
E02080,U102,2025-08-04,plan_created,7
E02081,U102,2025-08-04,plan_viewed,5
E02082,U102,2025-11-17,login,8
E02083,U102,2025-09-22,feedback_given,9
E02084,U102,2025-09-22,plan_viewed,6
E02085,U104,2025-02-10,login,11
E02086,U104,2025-02-10,feedback_given,2
E02087,U104,2025-01-27,plan_viewed,12
E02088,U104,2025-08-11,plan_shared,7
E02089,U104,2025-08-11,feedback_given,1
E02090,U104,2025-06-16,plan_created,8
E02091,U104,2025-06-16,login,8
E02092,U104,2025-05-05,login,11
E02093,U105,2024-09-02,plan_viewed,1
E02094,U105,2024-09-02,login,9
E02095,U105,2024-09-09,plan_viewed,6
E02096,U105,2024-11-11,feedback_given,6
E02097,U105,2024-09-23,plan_created,12
E02098,U105,2024-09-23,login,1
E02099,U105,2024-09-23,plan_shared,9
E02100,U105,2024-11-04,plan_shared,2
E02101,U105,2025-01-06,plan_shared,12
E02102,U105,2024-07-15,feedback_given,6
E02103,U105,2024-07-15,login,8
E02104,U105,2024-07-15,plan_shared,12
E02105,U105,2025-02-10,login,10
E02106,U105,2024-12-02,plan_created,6
E02107,U105,2024-10-21,plan_shared,10
E02108,U105,2025-02-17,feedback_given,9
E02109,U105,2024-06-17,plan_viewed,7
E02110,U105,2024-06-17,feedback_given,1
E02111,U105,2024-07-29,plan_viewed,2
E02112,U105,2024-07-29,plan_created,4
E02113,U105,2024-07-29,plan_shared,10
E02114,U107,2025-01-06,login,1
E02115,U107,2025-01-06,plan_shared,6
E02116,U107,2025-01-06,plan_viewed,10
E02117,U107,2025-03-24,feedback_given,5
E02118,U107,2024-11-11,login,10
E02119,U107,2024-11-11,plan_created,7
E02120,U107,2024-11-11,plan_viewed,7
E02121,U107,2024-11-11,login,4
E02122,U107,2024-11-11,plan_created,1
E02123,U107,2025-02-24,plan_shared,8
E02124,U107,2025-02-24,plan_viewed,10
E02125,U107,2025-02-24,login,11
E02126,U107,2025-01-13,plan_shared,4
E02127,U107,2024-09-02,plan_viewed,10
E02128,U107,2024-09-02,plan_shared,5
E02129,U107,2024-09-02,plan_created,12
E02130,U107,2025-05-19,login,11
E02131,U107,2025-05-19,feedback_given,10
E02132,U107,2025-01-20,feedback_given,1
E02133,U107,2025-01-20,login,6
E02134,U107,2025-01-20,plan_viewed,6
E02135,U107,2025-01-13,feedback_given,8
E02136,U107,2025-01-13,plan_shared,12
E02137,U109,2025-02-10,plan_shared,7
E02138,U109,2025-02-10,feedback_given,1
E02139,U109,2025-02-10,login,11
E02140,U109,2025-07-21,feedback_given,9
E02141,U109,2025-04-14,plan_shared,12
E02142,U109,2025-06-30,plan_viewed,6
E02143,U109,2025-06-30,login,8
E02144,U109,2025-06-02,plan_shared,10
E02145,U109,2025-07-28,login,6
E02146,U109,2025-07-21,feedback_given,5
E02147,U109,2025-07-21,plan_created,9
E02148,U109,2025-06-16,feedback_given,9
E02149,U109,2025-01-06,login,2
E02150,U109,2025-01-06,plan_created,7
E02151,U109,2025-02-10,plan_created,10
E02152,U109,2025-03-17,plan_shared,12
E02153,U109,2025-05-05,feedback_given,7
E02154,U109,2025-05-05,plan_viewed,10
E02155,U109,2025-05-05,plan_created,5
E02156,U109,2025-03-31,plan_created,9
E02157,U109,2025-03-31,plan_viewed,9
E02158,U109,2025-07-07,plan_shared,8
E02159,U109,2025-07-07,feedback_given,8
E02160,U109,2025-03-17,plan_shared,7
E02161,U109,2025-03-17,login,5
E02162,U109,2024-11-11,plan_viewed,3
E02163,U109,2024-11-11,feedback_given,11
E02164,U109,2024-11-11,login,2
E02165,U109,2025-04-28,feedback_given,4
E02166,U109,2025-04-28,login,11
E02167,U109,2025-04-28,plan_shared,1
E02168,U113,2025-05-19,login,10
E02169,U113,2025-09-22,login,10
E02170,U113,2025-08-11,plan_viewed,10
E02171,U113,2025-05-26,login,11
E02172,U113,2025-09-08,plan_created,12
E02173,U113,2025-09-08,plan_viewed,10
E02174,U113,2025-09-08,login,11
E02175,U113,2025-07-28,login,8
E02176,U113,2025-07-28,plan_shared,6
E02177,U113,2025-07-28,plan_created,12
E02178,U113,2025-05-26,feedback_given,12
E02179,U113,2025-05-05,plan_shared,2
E02180,U113,2025-05-05,plan_viewed,1
E02181,U113,2025-05-12,feedback_given,11
E02182,U113,2025-05-12,login,10
E02183,U113,2025-05-12,plan_created,8
E02184,U113,2025-05-26,feedback_given,9
E02185,U113,2025-03-31,plan_viewed,8
E02186,U113,2025-03-31,plan_shared,12
E02187,U113,2025-03-31,plan_created,2
E02188,U113,2025-02-10,plan_created,8
E02189,U113,2025-02-10,feedback_given,7
E02190,U113,2025-02-10,plan_viewed,2
E02191,U113,2025-08-11,login,12
E02192,U113,2025-08-11,plan_created,10
E02193,U113,2025-10-06,plan_created,12
E02194,U113,2025-10-06,feedback_given,1
E02195,U113,2025-10-06,plan_shared,5
E02196,U113,2025-08-04,plan_created,12
E02197,U113,2025-08-04,plan_viewed,9
E02198,U113,2025-08-04,plan_shared,11
E02199,U113,2025-08-25,plan_created,3
E02200,U113,2025-08-25,login,5
E02201,U113,2025-10-27,plan_shared,6
E02202,U113,2025-08-11,plan_viewed,8
E02203,U113,2025-08-11,plan_shared,4
E02204,U113,2025-08-11,plan_created,5
E02205,U113,2025-03-24,plan_created,12
E02206,U113,2025-03-24,feedback_given,8
E02207,U113,2025-05-26,plan_viewed,12
E02208,U113,2025-05-26,login,8
E02209,U113,2025-07-07,plan_viewed,10
E02210,U113,2025-07-07,login,1
E02211,U114,2025-03-03,plan_viewed,6
E02212,U114,2025-03-03,plan_created,10
E02213,U114,2025-03-03,feedback_given,6
E02214,U114,2025-05-05,plan_shared,8
E02215,U114,2025-05-05,plan_viewed,12
E02216,U114,2025-07-14,plan_viewed,12
E02217,U114,2025-07-14,plan_shared,3
E02218,U114,2025-07-14,login,3
E02219,U114,2025-09-22,feedback_given,11
E02220,U114,2025-09-22,plan_viewed,4
E02221,U114,2025-01-06,login,5
E02222,U114,2025-03-03,plan_created,12
E02223,U114,2025-03-03,plan_viewed,9
E02224,U114,2025-03-03,plan_shared,12
E02225,U115,2024-08-05,login,6
E02226,U115,2024-08-05,plan_shared,11
E02227,U115,2024-04-15,login,6
E02228,U115,2024-04-15,plan_viewed,7
E02229,U115,2024-04-15,feedback_given,8
E02230,U115,2024-04-22,feedback_given,7
E02231,U115,2024-04-22,plan_shared,1
E02232,U115,2024-04-22,login,11
E02233,U115,2024-03-11,plan_shared,4
E02234,U115,2024-03-11,plan_viewed,4
E02235,U115,2024-04-15,login,11
E02236,U115,2024-04-15,plan_created,4
E02237,U115,2024-07-15,feedback_given,12
E02238,U115,2024-07-15,plan_created,9
E02239,U115,2024-05-20,plan_shared,1
E02240,U115,2024-05-20,plan_viewed,7
E02241,U115,2024-05-20,feedback_given,11
E02242,U115,2024-03-25,login,5
E02243,U115,2024-03-25,plan_created,9
E02244,U115,2024-10-07,login,8
E02245,U115,2024-10-07,plan_created,10
E02246,U115,2024-10-07,feedback_given,9
E02247,U115,2024-05-27,plan_viewed,12
E02248,U115,2024-04-29,plan_shared,12
E02249,U115,2024-04-29,login,8
E02250,U115,2024-04-29,plan_viewed,3
E02251,U115,2024-02-26,plan_viewed,12
E02252,U115,2024-02-26,login,4
E02253,U115,2024-02-26,plan_created,12
E02254,U115,2024-03-11,login,5
E02255,U115,2024-03-04,plan_shared,4
E02256,U115,2024-10-28,feedback_given,9
E02257,U115,2024-10-28,login,1
E02258,U115,2024-10-28,plan_created,6
E02259,U115,2024-11-18,plan_shared,8
E02260,U115,2024-04-01,plan_created,4
E02261,U115,2024-04-01,feedback_given,2
E02262,U115,2024-10-07,plan_shared,10
E02263,U115,2024-10-07,feedback_given,1
E02264,U115,2024-10-07,login,10
E02265,U116,2024-06-10,feedback_given,11
E02266,U116,2024-06-10,plan_shared,10
E02267,U116,2024-06-10,plan_viewed,8
E02268,U116,2024-04-22,feedback_given,8
E02269,U116,2024-04-22,plan_viewed,11
E02270,U116,2024-07-08,login,9
E02271,U116,2024-07-08,feedback_given,5
E02272,U116,2024-09-02,login,6
E02273,U116,2024-09-02,plan_shared,5
E02274,U116,2024-12-23,plan_viewed,3
E02275,U116,2024-12-23,feedback_given,8
E02276,U116,2024-12-23,plan_created,1
E02277,U116,2024-09-09,feedback_given,3
E02278,U116,2024-09-09,login,2
E02279,U116,2024-09-09,plan_created,7
E02280,U116,2024-09-02,feedback_given,6
E02281,U116,2025-01-27,login,2
E02282,U116,2025-01-27,plan_shared,4
E02283,U116,2025-01-27,plan_created,4
E02284,U116,2024-09-02,plan_viewed,8
E02285,U116,2024-09-02,login,2
E02286,U116,2024-09-02,feedback_given,11
E02287,U116,2024-09-02,plan_shared,3
E02288,U116,2024-09-02,login,4
E02289,U116,2024-09-02,feedback_given,7
E02290,U116,2024-07-01,login,11
E02291,U116,2024-07-01,login,11
E02292,U116,2024-07-01,feedback_given,10
E02293,U116,2024-10-21,plan_viewed,8
E02294,U116,2024-10-21,plan_shared,5
E02295,U116,2024-10-21,feedback_given,6
E02296,U116,2024-06-24,plan_viewed,12
E02297,U116,2024-06-24,login,6
E02298,U116,2024-11-04,feedback_given,7
E02299,U116,2024-11-04,login,1
E02300,U117,2024-02-26,plan_viewed,8
E02301,U117,2024-02-26,plan_shared,5
E02302,U117,2024-02-12,plan_shared,12
E02303,U117,2024-02-12,login,5
E02304,U117,2024-02-12,plan_viewed,5
E02305,U117,2024-07-15,plan_viewed,7
E02306,U117,2024-07-22,login,4
E02307,U117,2024-07-22,plan_shared,10
E02308,U117,2024-09-16,plan_viewed,2
E02309,U117,2024-09-16,plan_created,4
E02310,U117,2024-04-15,feedback_given,1
E02311,U117,2024-04-15,login,11
E02312,U117,2024-07-22,feedback_given,10
E02313,U117,2024-07-22,plan_shared,10
E02314,U117,2024-07-22,login,7
E02315,U117,2024-02-26,plan_created,11
E02316,U117,2024-07-01,login,8
E02317,U117,2024-07-01,plan_viewed,5
E02318,U117,2024-03-25,plan_shared,6
E02319,U117,2024-03-25,plan_created,12
E02320,U117,2024-08-05,plan_shared,10
E02321,U117,2024-06-17,plan_shared,4
E02322,U117,2024-06-17,plan_created,6
E02323,U117,2024-06-17,login,10
E02324,U117,2024-09-30,plan_viewed,1
E02325,U117,2024-09-30,login,3
E02326,U117,2024-09-30,feedback_given,2
E02327,U117,2024-06-24,feedback_given,3
E02328,U117,2024-06-24,plan_shared,6
E02329,U118,2025-04-07,plan_viewed,4
E02330,U118,2025-04-07,login,11
E02331,U118,2025-04-21,login,3
E02332,U118,2025-04-21,plan_created,2
E02333,U118,2025-06-30,feedback_given,1
E02334,U118,2025-06-30,login,9
E02335,U118,2025-01-20,plan_viewed,7
E02336,U118,2025-01-20,plan_created,1
E02337,U118,2025-01-20,login,9
E02338,U118,2025-05-19,feedback_given,6
E02339,U118,2025-05-19,plan_viewed,11
E02340,U118,2025-05-19,login,2
E02341,U118,2025-01-27,plan_created,3
E02342,U118,2025-01-27,login,9
E02343,U118,2025-01-27,plan_viewed,2
E02344,U118,2025-09-08,login,2
E02345,U118,2025-09-08,plan_shared,11
E02346,U118,2025-07-07,feedback_given,12
E02347,U118,2025-07-07,login,3
E02348,U118,2025-05-26,plan_shared,11
E02349,U118,2025-09-08,feedback_given,1
E02350,U118,2025-09-08,login,7
E02351,U118,2025-09-08,plan_created,1
E02352,U118,2025-09-08,feedback_given,1
E02353,U118,2025-04-07,feedback_given,5
E02354,U118,2025-04-07,plan_shared,4
E02355,U118,2025-09-15,plan_viewed,11
E02356,U118,2025-09-15,feedback_given,4
E02357,U118,2025-09-15,login,10
E02358,U118,2025-06-02,login,3
E02359,U118,2025-06-02,plan_shared,4
E02360,U118,2025-06-02,plan_created,5
E02361,U118,2025-03-17,plan_created,9
E02362,U118,2025-09-22,plan_shared,9
E02363,U119,2024-07-29,plan_viewed,11
E02364,U119,2024-07-29,plan_shared,4
E02365,U119,2024-09-23,plan_shared,5
E02366,U119,2024-09-23,feedback_given,4
E02367,U119,2024-09-30,plan_created,8
E02368,U119,2024-09-30,plan_shared,2
E02369,U119,2024-12-16,feedback_given,12
E02370,U119,2024-09-30,plan_created,8
E02371,U119,2024-09-30,feedback_given,7
E02372,U119,2024-09-23,feedback_given,10
E02373,U119,2024-08-19,plan_shared,9
E02374,U119,2025-03-17,login,4
E02375,U119,2025-03-17,plan_created,2
E02376,U119,2025-03-17,feedback_given,8
E02377,U119,2025-03-24,plan_viewed,4
E02378,U119,2025-03-24,feedback_given,4
E02379,U119,2024-08-05,plan_viewed,9
E02380,U119,2024-08-05,feedback_given,2
E02381,U119,2024-08-05,plan_shared,8
E02382,U119,2024-07-08,feedback_given,7
E02383,U119,2024-12-23,plan_viewed,6
E02384,U119,2024-11-11,feedback_given,11
E02385,U120,2024-11-18,plan_created,1
E02386,U120,2024-11-18,feedback_given,5
E02387,U120,2024-11-18,plan_shared,12
E02388,U120,2024-12-30,plan_shared,4
E02389,U120,2024-10-28,plan_created,3
E02390,U120,2024-10-28,plan_shared,3
E02391,U120,2024-10-28,plan_viewed,12
E02392,U120,2025-03-10,plan_created,10
E02393,U120,2024-11-11,plan_viewed,7
E02394,U120,2024-11-11,login,3
E02395,U120,2024-11-11,feedback_given,7
E02396,U120,2024-10-28,login,3
E02397,U120,2024-10-28,plan_created,1
E02398,U120,2024-10-28,plan_shared,8
E02399,U120,2024-11-11,feedback_given,5
E02400,U120,2024-11-11,plan_viewed,10
E02401,U120,2024-12-30,plan_created,6
E02402,U120,2024-08-19,plan_created,7
E02403,U120,2024-08-19,plan_shared,1
E02404,U120,2025-04-07,login,3
E02405,U120,2025-04-07,plan_shared,2
E02406,U121,2024-09-23,plan_created,7
E02407,U121,2024-05-20,feedback_given,8
E02408,U122,2025-02-24,plan_shared,5
E02409,U122,2025-02-24,plan_created,8
E02410,U122,2025-01-27,plan_shared,11
E02411,U122,2025-01-27,plan_viewed,9
E02412,U122,2024-12-09,plan_created,12
E02413,U122,2024-12-09,feedback_given,10
E02414,U122,2024-12-09,plan_shared,4
E02415,U122,2024-08-26,login,3
E02416,U122,2024-09-02,plan_created,12
E02417,U122,2024-08-12,feedback_given,2
E02418,U122,2024-08-12,plan_viewed,4
E02419,U122,2024-08-12,login,4
E02420,U122,2024-10-21,plan_viewed,6
E02421,U122,2025-01-20,login,6
E02422,U122,2025-01-20,plan_viewed,7
E02423,U122,2025-01-20,plan_created,6
E02424,U122,2024-09-02,plan_created,1
E02425,U122,2024-09-02,feedback_given,4
E02426,U122,2024-09-02,plan_viewed,3
E02427,U122,2024-07-01,plan_created,4
E02428,U122,2024-09-09,plan_viewed,10
E02429,U122,2024-09-09,plan_created,8
E02430,U122,2025-01-27,plan_shared,8
E02431,U122,2025-01-27,feedback_given,4
E02432,U122,2025-01-20,plan_viewed,12
E02433,U122,2025-01-20,feedback_given,5
E02434,U122,2025-01-20,plan_created,11
E02435,U122,2025-02-10,plan_viewed,5
E02436,U122,2025-02-10,plan_shared,6
E02437,U122,2025-02-03,feedback_given,6
E02438,U122,2025-02-03,plan_created,9
E02439,U122,2025-02-03,plan_viewed,5
E02440,U124,2025-04-07,plan_created,2
E02441,U124,2025-04-07,plan_shared,4
E02442,U124,2025-05-19,plan_created,9
E02443,U124,2025-03-03,plan_viewed,5
E02444,U124,2025-05-12,login,9
E02445,U124,2025-05-12,plan_created,3
E02446,U125,2025-04-07,plan_shared,11
E02447,U125,2024-12-02,plan_shared,12
E02448,U125,2025-01-27,login,9
E02449,U125,2025-01-27,plan_shared,9
E02450,U125,2025-01-27,plan_viewed,1
E02451,U125,2025-04-21,login,12
E02452,U125,2025-04-21,plan_shared,9
E02453,U125,2024-11-04,plan_shared,11
E02454,U125,2024-11-04,plan_created,3
E02455,U125,2025-06-02,login,3
E02456,U125,2025-06-02,plan_shared,9
E02457,U125,2025-06-02,plan_viewed,10
E02458,U125,2025-03-03,plan_viewed,1
E02459,U125,2025-02-17,feedback_given,8
E02460,U125,2025-02-17,login,8
E02461,U125,2025-01-13,plan_viewed,1
E02462,U125,2024-09-23,login,4
E02463,U125,2024-09-23,plan_viewed,12
E02464,U125,2025-05-26,plan_created,3
E02465,U125,2025-05-26,login,3
E02466,U125,2025-05-26,plan_shared,8
E02467,U125,2024-11-04,feedback_given,3
E02468,U125,2025-02-24,login,4
E02469,U125,2025-02-24,plan_shared,6
E02470,U125,2024-09-23,plan_viewed,3
E02471,U126,2024-08-12,login,8
E02472,U126,2024-08-12,plan_shared,3
E02473,U126,2024-08-12,plan_created,11
E02474,U126,2024-10-21,plan_created,9
E02475,U126,2024-10-21,login,5
E02476,U126,2025-02-10,login,8
E02477,U126,2024-09-30,feedback_given,9
E02478,U126,2024-09-30,plan_viewed,12
E02479,U126,2024-09-30,plan_created,10
E02480,U126,2025-01-13,plan_created,12
E02481,U126,2024-11-18,plan_created,5
E02482,U126,2024-11-18,feedback_given,2
E02483,U126,2025-03-31,feedback_given,12
E02484,U126,2025-03-31,plan_shared,12
E02485,U126,2025-01-27,plan_shared,2
E02486,U126,2025-01-27,plan_created,12
E02487,U126,2025-03-17,plan_viewed,8
E02488,U126,2025-03-17,plan_shared,12
E02489,U126,2025-03-17,login,7
E02490,U126,2024-12-23,plan_created,5
E02491,U126,2024-10-21,login,7
E02492,U126,2024-10-21,plan_viewed,11
E02493,U126,2024-10-14,plan_created,2
E02494,U126,2024-10-14,login,12
E02495,U126,2025-01-27,login,8
E02496,U126,2024-09-30,feedback_given,12
E02497,U126,2024-09-30,plan_viewed,8
E02498,U126,2024-09-30,plan_created,9
E02499,U127,2025-04-07,login,1
E02500,U127,2025-04-07,feedback_given,10
E02501,U127,2024-09-09,plan_created,4
E02502,U127,2024-09-09,login,6
E02503,U127,2024-09-09,feedback_given,10
E02504,U127,2025-04-21,feedback_given,6
E02505,U127,2025-04-21,plan_created,11
E02506,U127,2025-02-10,login,7
E02507,U127,2025-02-10,plan_created,11
E02508,U127,2025-02-03,plan_created,3
E02509,U127,2025-02-03,plan_shared,1
E02510,U127,2025-02-03,plan_viewed,11
E02511,U127,2024-12-23,plan_viewed,7
E02512,U127,2024-08-05,feedback_given,11
E02513,U127,2024-08-05,plan_viewed,6
E02514,U127,2024-08-05,plan_shared,6
E02515,U127,2024-11-11,feedback_given,6
E02516,U127,2024-11-11,plan_created,8
E02517,U127,2025-05-05,plan_shared,9
E02518,U127,2025-05-05,login,9
E02519,U127,2024-12-16,feedback_given,8
E02520,U127,2024-12-16,plan_viewed,2
E02521,U127,2024-12-16,plan_created,6
E02522,U127,2024-12-30,login,5
E02523,U127,2024-12-30,plan_shared,2
E02524,U127,2024-12-30,feedback_given,12
E02525,U127,2024-09-02,feedback_given,8
E02526,U127,2024-09-02,plan_viewed,11
E02527,U127,2024-09-02,login,3
E02528,U127,2025-01-13,plan_viewed,12
E02529,U127,2025-03-03,plan_viewed,6
E02530,U127,2025-03-03,feedback_given,3
E02531,U127,2024-10-07,plan_created,4
E02532,U127,2024-10-07,login,10
E02533,U127,2024-12-09,login,9
E02534,U127,2024-12-09,plan_viewed,3
E02535,U127,2024-12-09,feedback_given,7
E02536,U127,2025-04-28,plan_created,2
E02537,U127,2025-04-28,plan_shared,12
E02538,U127,2025-04-28,login,10
E02539,U127,2025-01-20,plan_shared,9
E02540,U127,2025-01-20,plan_viewed,6
E02541,U127,2025-01-20,feedback_given,2
E02542,U127,2024-12-02,login,4
E02543,U127,2024-12-02,plan_created,8
E02544,U127,2024-12-02,plan_shared,1
E02545,U127,2024-11-11,plan_shared,8
E02546,U127,2024-11-11,plan_viewed,4
E02547,U127,2024-11-11,plan_created,12
E02548,U130,2024-08-19,feedback_given,11
E02549,U130,2024-08-05,plan_created,5
E02550,U130,2024-08-19,login,8
E02551,U130,2024-11-18,login,7
E02552,U130,2024-11-18,plan_shared,3
E02553,U130,2024-12-23,feedback_given,5
E02554,U130,2024-12-23,login,12
E02555,U130,2024-12-23,plan_viewed,6
E02556,U130,2024-08-26,plan_viewed,4
E02557,U130,2024-08-26,login,6
E02558,U130,2024-12-30,plan_created,6
E02559,U130,2024-12-30,plan_shared,12
E02560,U130,2024-08-19,login,9
E02561,U130,2024-08-19,plan_shared,12
E02562,U130,2024-08-19,plan_created,8
E02563,U130,2024-12-30,plan_created,12
E02564,U130,2024-12-30,plan_shared,6
E02565,U131,2025-05-05,feedback_given,5
E02566,U131,2025-05-12,feedback_given,10
E02567,U131,2025-03-17,login,2
E02568,U131,2025-03-17,feedback_given,3
E02569,U131,2024-09-09,feedback_given,8
E02570,U131,2024-09-09,plan_created,12
E02571,U131,2024-09-09,plan_shared,3
E02572,U131,2024-09-30,plan_viewed,5
E02573,U131,2024-09-30,plan_created,10
E02574,U131,2024-09-30,login,5
E02575,U131,2024-09-09,login,12
E02576,U131,2024-09-09,feedback_given,3
E02577,U131,2024-09-09,plan_shared,7
E02578,U131,2024-12-02,feedback_given,12
E02579,U131,2024-12-02,plan_viewed,11
E02580,U131,2024-12-02,login,5
E02581,U131,2025-01-27,login,9
E02582,U131,2025-03-03,login,11
E02583,U131,2025-05-19,plan_created,12
E02584,U131,2025-05-19,login,6
E02585,U131,2025-05-19,plan_created,10
E02586,U131,2024-09-30,feedback_given,4
E02587,U131,2024-09-30,plan_shared,4
E02588,U131,2024-09-30,plan_viewed,10
E02589,U131,2024-11-18,plan_created,11
E02590,U131,2025-04-07,plan_created,2
E02591,U131,2025-04-07,plan_viewed,7
E02592,U131,2025-04-07,login,10
E02593,U131,2025-02-17,feedback_given,3
E02594,U131,2025-02-17,login,6
E02595,U131,2024-11-18,plan_viewed,6
E02596,U131,2024-11-18,feedback_given,2
E02597,U131,2024-11-18,plan_viewed,3
E02598,U131,2024-11-18,plan_shared,5
E02599,U131,2025-02-24,plan_shared,6
E02600,U131,2025-06-09,plan_viewed,8
E02601,U131,2024-10-14,plan_viewed,1
E02602,U131,2024-10-14,plan_created,9
E02603,U131,2024-10-14,login,1
E02604,U131,2025-02-10,plan_shared,1
E02605,U131,2025-04-21,plan_created,6
E02606,U131,2025-02-17,plan_created,2
E02607,U131,2025-02-17,plan_viewed,3
E02608,U131,2024-11-25,login,9
E02609,U131,2024-11-25,feedback_given,4
E02610,U131,2024-11-25,plan_created,6
E02611,U133,2025-03-31,plan_viewed,12
E02612,U133,2025-03-31,plan_shared,3
E02613,U133,2025-03-31,feedback_given,9
E02614,U133,2025-03-31,plan_created,9
E02615,U133,2025-03-31,login,2
E02616,U133,2025-06-09,plan_created,11
E02617,U133,2025-06-09,plan_viewed,3
E02618,U133,2025-10-13,plan_shared,4
E02619,U133,2025-10-13,plan_created,10
E02620,U133,2025-10-13,login,3
E02621,U133,2025-10-27,feedback_given,8
E02622,U133,2025-10-27,login,2
E02623,U134,2025-06-23,plan_viewed,4
E02624,U134,2025-03-31,plan_shared,8
E02625,U134,2025-01-13,plan_created,1
E02626,U134,2025-01-13,plan_viewed,8
E02627,U134,2025-07-07,login,2
E02628,U134,2025-03-10,login,11
E02629,U134,2025-03-10,feedback_given,4
E02630,U134,2025-03-10,plan_viewed,5
E02631,U134,2025-03-10,feedback_given,4
E02632,U134,2025-02-24,feedback_given,7
E02633,U134,2025-02-24,login,2
E02634,U134,2025-02-24,plan_shared,8
E02635,U134,2024-10-28,plan_created,9
